100	0.028316	0.01121
200	0.112585	0.0357911
300	0.250063	0.0808209
400	0.442001	0.139898
500	0.713279	0.225607
600	0.929536	0.29842
700	1.24207	0.411207
800	1.64571	0.548602
900	2.06841	0.672728
1000	2.49672	0.801755
